gene,z_discovery_tumor,log2FC_tumor,lfcSE_tumor,padj_tumor,z_tumor_splitA,z_tumor_splitB
GOLGA6L9,-2.111092432153415,-1.0156868194250577,0.4811190661078769,0.2486711824536588,-1.5088915556146918,-1.370053783457148
DAB1,-2.1118788628145047,-1.86355915871232,0.8824176384003161,,-1.281745855356398,-1.8566390961020236
SNORA48,-2.113495418389098,-0.5141743581082084,0.2432815106361154,0.2481799731908545,-1.1823063559149674,-1.5629901837352802
EEF1A1P13,-2.1164701266799155,-0.3049482322383041,0.1440834096329406,0.2467059147959412,-2.3718128960755065,-0.7353976224424665
C12orf79,-2.1165067377468536,-0.4137959481771708,0.1955089208067823,0.2467059147959412,-1.834422728189364,-0.8003298757041535
RB1,-2.1179755464248875,-0.2656349814887905,0.1254192863261233,0.2464203379859773,-1.8634648084429597,-0.9861002543889638
DIS3L2,-2.118009484388592,-0.3462834819796847,0.1634947739998656,0.2464203379859773,-1.009846364051159,-1.8897754609949116
GSAP,-2.118560895611871,-0.6857329324856266,0.3236786508737937,0.2463167851860869,-2.975699198904904,0.7631743821384868
TLE2,-2.118788642880236,-1.6811440294444338,0.7934458375985642,,-1.455840412839401,-1.3490561829314218
BRD4,-2.1192778504996164,-0.2346200746282863,0.1107075575639952,0.2460062029683171,-2.6087120456123283,-0.0258319056283197
AC008865.1,-2.119307708427475,-0.3706603931689696,0.1748969211478966,0.2460062029683171,-1.8006284506926644,-1.0104968789736966
DFNA5,-2.119363043751864,-1.3932286984241855,0.6573808590895227,,-1.613913927279187,-1.2909561986402835
CNST,-2.1195588769437324,-0.2176156832175486,0.1026702704910639,0.2460062029683171,-1.50012762298044,-1.4600040151298144
RPS16,-2.121284135969335,-0.1737297939478544,0.0818984081396844,0.2459266195746144,-2.3376615262071136,-0.2101288046859191
BSDC1,-2.1242752338413804,-0.2246707996203937,0.1057635074971504,0.2443782997534881,-1.9401834611938045,-0.7257182391929844
MID2,-2.1244938568967284,-1.727505444329789,0.8131374156351646,,-1.0397824713421724,-1.9696049586503857
RP4-781K5.2,-2.12646175810557,-0.6608278632760266,0.310764047722517,0.2434153519592663,-1.5919746557872363,-1.6222594675967643
CTC1,-2.12683389871936,-0.2727372086767434,0.1282362524130201,0.2433166739979764,-2.763908891597373,-0.0804521142235811
CDK17,-2.1269140516530225,-0.3445589241897537,0.161999458286509,0.2433166739979764,-1.5906322399709163,-1.7862424975614353
KPNA1,-2.1273102218952578,-0.2604112447398182,0.1224133847802476,0.2432815882663061,-0.5421278604557335,-2.5733239455687493
ZNF815P,-2.1284473155506527,-0.6001041809190225,0.2819445783480757,0.242973836228382,-1.1265110273459134,-2.05361617198258
NFATC1,-2.1302325331543925,-0.3109806017232329,0.145984345315927,0.2425288351458659,-1.290828174329562,-2.420249635288803
IKZF1,-2.130803329367095,-0.2017064758112557,0.0946621741346574,0.2423110727719762,-1.6213256417818556,-1.1376891196995138
PIP4K2A,-2.1311531569215663,-0.2156715457228241,0.1011994586228424,0.2422267396988599,-1.2844936726629843,-1.5791951205749626
RPL9P8,-2.131273835514279,-0.2628264032038544,0.1233189273120476,0.2422267396988599,-2.5524610473980345,-0.4141576106115008
HIN1L,-2.1316049026009387,-1.2473880948422549,0.5851872893143653,,-1.4004258560562477,-1.3351327236694666
FBXO32,-2.1343238527884094,-0.4737391991483444,0.2219621912248335,0.2409509979558619,-2.3735709513131678,-0.3388924421893013
HKR1,-2.134671502779896,-0.3741918178205944,0.1752924594408552,0.2408685772176764,-1.5502423892317867,-1.190073410844064
GLUD1P2,-2.1348982347181438,-0.8165934831241383,0.3824976150359446,0.2408588286323585,-2.777706916968645,-0.286109500043615
RRP12,-2.1353372685158467,-0.6504385661347631,0.3046069469797839,0.2408481649448111,-0.5324674976259572,-2.761382261301634
CACNA2D4,-2.13562133796683,-0.5886555061031074,0.2756366475826297,0.2408041487881466,-1.852151504241286,-0.704516217235224
HOOK1,-2.135668149327072,-1.5122088008316037,0.7080729285156431,,-1.0089038641963757,-2.1857295474753515
TOMM70A,-2.13578171796894,-0.5067587760065075,0.2372708651558357,0.2408041487881466,-1.7607823816496957,-0.9622972126245544
RPL21P17,-2.136793216911308,-1.190755538252416,0.5572628782365893,,-1.0014402732285843,-1.9632260318557049
RP11-529H20.6,-2.1376319345982635,-1.1597250171298956,0.5425279246437946,0.2403575326354044,-1.2229498626581488,-1.7560551021848556
CD3D,-2.137989838158837,-0.1574428774351847,0.0736406107387157,0.240269650163639,-1.8719949024782736,-0.7628096415490526
RSF1,-2.138067890637142,-0.2194943658978973,0.1026601479116213,0.240269650163639,-1.544448794406183,-1.3222366145797515
RP11-731I19.1,-2.138740017682857,-1.0083289456190307,0.4714593345999433,,-0.671061467834559,-2.5523944257625257
AC006538.1,-2.138861081848829,-1.9524220960942775,0.9128325877090656,,-2.552929943744602,0.3918778110375061
EIF3FP3,-2.139440087713627,-0.263438631672466,0.1231343813670413,0.2396542025142086,-1.5585476122217905,-1.2750118536767043
PI4KAP2,-2.14078653781689,-0.3950362703051782,0.1845285661727041,0.2391021510309555,-1.866740516166656,-1.08368379736217
RPL9P9,-2.1411981746690256,-0.2640315422220667,0.1233101846179554,0.239025591736774,-2.56235116298874,-0.418739880126565
GPR34,-2.1419826014769767,-0.9931268425733109,0.463648417073282,0.2387673407589867,-1.3678671698870062,-1.597992850525468
TMEM191C,-2.142178769100778,-0.8099908684592474,0.3781154402903811,0.2387673407589867,-1.7521706616439956,-1.0628874237128043
TRBV6-4,-2.142878427158536,-1.827820232201621,0.8529743027117581,,-1.6756487612431763,-1.3636042806639437
UTRN,-2.143133884678891,-0.2490648703496863,0.1162152640720362,0.2384599972673994,-2.439712017111753,-0.5005417544828699
RABGAP1L-IT1,-2.1433413283696985,-0.8527750928601115,0.397871809577228,,-1.2570768197834543,-1.5348338304205855
LL0XNC01-131B10.2,-2.144038464392512,-1.3528203697725338,0.6309683302047661,,-2.5357371993218023,-0.2442864007720991
RP11-159D12.5,-2.144916216116289,-0.5618987754106233,0.2619677035348402,0.2376513910586746,-1.1106419397558385,-1.74886146820465
AC090587.5,-2.145823321172552,-2.327917249864723,1.084859702518597,,-1.2370119134250634,-1.6191815886014058
ZMYM6NB,-2.146381952480263,-0.2829818486502781,0.1318413287640985,0.237080057927103,-1.079810361159614,-1.9134542159822647
RGMB,-2.146655667180614,-1.6877164685962018,0.7862073523942589,0.237080057927103,-1.602301051424211,-1.077709674830139
FBXL13,-2.148574241362214,-1.7689036739153832,0.8232918555301507,,-1.7802280285577556,-1.3444136979620538
RPLP0P2,-2.1491480799547,-0.756989518258633,0.3522277153999499,0.2362756317694511,-2.383908176995732,-0.8223421274223561
RAB43,-2.1499893081328194,-0.4676252719429353,0.2175012081102158,0.2359147469120782,-1.9677530552378384,-1.1164250919692678
IGKV3-15,-2.1517927017824383,-2.3862996009174453,1.1089821054513072,,-1.8416715114039903,0.1696220249980584
RPL34P18,-2.1522018399770206,-0.5844801329997721,0.2715731034808578,0.2348493928564125,-2.4822802824241887,-0.9321650623125028
ZNF566,-2.152483139469253,-0.7221716526785454,0.3355062994159454,0.2348092107780596,-1.145527097493836,-2.184562131059572
RPL13AP20,-2.1529884938737776,-0.4147957120371374,0.1926604406932122,0.2346371314963245,-1.5274976805630616,-1.5337809370472224
ABCA7,-2.153358934508204,-0.3684813460208725,0.1711193336679045,0.2345445962851458,-2.680627710505488,-0.4374716354823647
PBLD,-2.153824616092201,-0.8502086300939637,0.394743668422057,0.2345122885724964,-1.6417628384314402,-1.2374613582553482
ZKSCAN8,-2.154017517778165,-0.3553022755903115,0.1649486471942903,0.2345122885724964,-1.1848652097763237,-1.6468211575558205
NDUFV2,-2.154440904661681,-0.1642380868986937,0.0762323471223196,0.2344103940068566,-0.3628782997778775,-2.38617960687024
ZZEF1,-2.1548102712599317,-0.225694857843238,0.1047400139369452,0.2343188038727948,-0.642775966727969,-2.19963679902459
AL592284.1,-2.1553061818875463,-0.3736960296626271,0.1733841960845472,0.23415286193588,-1.90473481469476,-0.6409810274885027
TTC4P1,-2.157146291408558,-1.7126517339412604,0.7939432484307518,,-1.9662788576053047,0.502141385065895
EP300,-2.157945092251236,-0.2402994542735714,0.1113556851545668,0.2333573701557685,-1.0102028772194136,-2.142976840233027
ANKH,-2.1587125925416943,-0.3769862775009661,0.1746347701882342,0.233035463061177,-0.6179325452281768,-2.3181736963580635
RP11-425L10.1,-2.158946241047417,-0.2383364373182622,0.1103947994567168,0.233035463061177,-2.7891742784822795,-0.1525583152404899
RING1,-2.1592696510273304,-0.5327848021175103,0.2467430604899317,0.233035463061177,-1.5292281143147772,-1.4916225339748717
PTBP2,-2.161678938437808,-0.385608971967396,0.1783840167523055,0.2321435184913004,-1.1197965372891092,-1.9248868495524336
RP11-5L12.1,-2.162789783836393,-1.098031933072634,0.50769239862273,0.2317820563067317,-0.7429783455099521,-2.50927293769562
RPL5P9,-2.163077509037493,-0.473751196819286,0.2190172080472935,0.2317820563067317,-3.775716998733485,0.0069068076496398
CTD-2073O6.1,-2.163108264910097,-0.5181937190164052,0.2395597702724982,0.2317820563067317,-2.266193612611794,-0.7905512590489219
ZNF165,-2.1634021247830377,-1.3522588136126326,0.625061239480962,0.2317820563067317,-0.2293695307047557,-2.4898357675220915
CLEC18B,-2.1638113701899817,-1.8099390129576085,0.8364587772725756,,-1.036829173621221,-1.9018106024421289
PLK1S1,-2.1650013916123063,-0.4378880710493386,0.2022576395312325,0.2314944923665582,-2.7211041781322525,-0.5113222439973897
ENTPD4,-2.1652709946160296,-0.2751593764369213,0.1270784936948345,0.2314631843538086,-1.5127372662246483,-1.5021748674448947
LMBR1,-2.165663054708761,-0.3712580284522992,0.1714292662679357,0.2314631843538086,-1.7931563874762233,-1.1810625378202524
ATXN7L1,-2.165782801348222,-0.312955867739315,0.1445001167912575,0.2314631843538086,-1.2584200084418555,-1.6618384653388605
ZBTB12,-2.1659707330712705,-1.7108633396497994,0.789882944181732,,-1.4414055963888897,-1.2901527877950136
RCBTB2,-2.165982424532224,-0.694281189393898,0.320538699451284,0.2314631843538086,-1.5375175290792056,-1.499000445483807
RP11-3P17.5,-2.166685473358107,-0.29172705960645,0.1346420895850229,0.2312687487426985,-1.1559497327127952,-1.7493248719590515
CD69,-2.1668326162041,-0.3053233855629026,0.1409076932291033,0.2312687487426985,-0.9394917655217502,-2.3358178622218166
LDHB,-2.16684346410892,-0.1278650495304707,0.0590098231129276,0.2312687487426985,-2.1628839134909392,-0.4063965787668199
RP11-473D24.1,-2.1671739457553745,-1.4039179934684232,0.6478104797347422,,-1.947743798833541,-0.9256020547803036
VWA3A,-2.1681758736956183,-2.0724687435010045,0.9558582256376266,,-1.7128326569810814,-0.9509456358695576
HNRNPH3,-2.170248921637392,-0.1759903474784629,0.0810922404908664,0.2298258835360861,-1.9831692609734903,-0.8747319501106353
TUBGCP4,-2.1706889816468826,-0.3577323685331821,0.164801301134248,0.2297488100858258,-1.1302221646043726,-1.8927650802356752
SRGAP1,-2.171083303129638,-1.6163436382223484,0.7444871580433478,,-1.4674297919334145,-1.3450921462818113
MYCBP2,-2.1713071298534743,-0.2277241094498623,0.1048788107029472,0.2297488100858258,-0.7570523701766945,-2.2620997404018848
RP11-66N24.3,-2.171324380350106,-0.3236493087246094,0.1490561758775185,0.2297488100858258,-2.1872628214174843,-0.5902590424746472
PLEKHB1,-2.171918025425675,-0.8046000560649323,0.3704559963340414,0.2297488100858258,-1.8653928032825864,-1.1295559942369595
AC068137.13,-2.172343351838697,-1.19877851719029,0.5518365760070247,,-1.7123435666510518,-1.0891267773415072
USP34,-2.173193287889269,-0.2185649059769852,0.1005731552710933,0.2293782884605733,-1.7746816671403622,-1.2686283107133691
RP11-100N21.1,-2.174502402607641,-0.3909120778624638,0.1797708190129779,0.2288723344980458,-1.3996023895113892,-1.7025851538075267
U3,-2.1753088664701554,-0.6158626957265874,0.2831150579209193,0.2286579777229514,-0.9646353537228936,-1.8988109247495024
FOXO3,-2.175551983731882,-0.3853227091722132,0.1771149170663535,0.2286435189118149,-1.2114063188484674,-1.9483738080523407
ACVR2A,-2.176551383324413,-0.6500581786335954,0.2986642923360311,0.2282586936223796,-1.8705811807800128,-0.9290302966477456
LIMD2,-2.176827816462921,-0.1743201252878257,0.0800798868745965,0.2282586936223796,-1.6209398761479603,-1.121776488596784
RPS2P5,-2.1768614910818807,-0.3301849338591798,0.1516793490131891,0.2282586936223796,-1.4399189409499746,-1.7222549113241992
ATP8B2,-2.177964956097818,-0.5475250289432394,0.2513929470767153,0.2280477092907527,-2.1256706472946054,-0.9359567622472476
ZCCHC14,-2.1782574277924223,-0.8341969183827761,0.3829652582560922,0.2280477092907527,-2.18546341307396,-0.9609818639498872
APP,-2.17829246726318,-0.703959264544576,0.3231702239823814,0.2280477092907527,-1.3632832268361033,-1.8290264622710124
FAM13A-AS1,-2.179032295976812,-0.6247941588179974,0.2867301049055429,0.2280477092907527,-2.4048939753960625,-0.30131257848525
SIAE,-2.1798948919788903,-0.815575665142595,0.3741353164061146,0.227904383642251,-2.1304675462636418,-0.8969475327601842
RP11-326C3.15,-2.180146608167713,-2.6686637566231397,1.2240753656773553,,-1.401214462071765,-1.6986071472125297
TMEM150A,-2.180218171134278,-1.005476863648325,0.4611817647245901,0.2278445122696124,-2.029478710914385,-0.8881367060731197
PTPN2,-2.182486225651303,-0.2221469677865284,0.1017861946506603,0.2272271205062378,-1.531588262700006,-1.4720046846824388
CDRT4,-2.1834179577031447,-0.6894078346351747,0.3157470754524709,0.2268875060108005,-0.3380608341637798,-2.731285336630354
AL627309.1,-2.183874669763389,-0.8217718590723101,0.3762907599277868,0.2267514622993786,-1.283606011895437,-1.7812853585380384
RP11-192H23.4,-2.1851444730130725,-0.4044703951557905,0.1851000701102708,0.2261483953342059,-1.9732670192553263,-0.6462622429438218
RP11-164J13.1,-2.1866824857424807,-0.8581544326283757,0.3924458343740711,0.2258987583359198,-2.0905631081321823,-0.7080454012091767
LOH12CR1,-2.187069058249317,-0.3525765891808913,0.1612096279497997,0.2258987583359198,-2.30730207240678,-1.0635996553618632
PRMT10,-2.1872398762491,-0.4788479451280115,0.2189279513087464,0.2258987583359198,-0.2417618311746044,-2.7033712165047232
WDR45B,-2.188541979449406,-0.2852652031572893,0.1303448623951259,0.2254883620081139,0.0647146523410658,-3.442338087857989
CAPN3,-2.188649423750862,-0.6518836443074572,0.2978474474867119,0.2254883620081139,-1.3212116812621093,-1.6414953366822924
S1PR1,-2.1887591079143176,-0.6419570965510089,0.2932972816559671,0.2254883620081139,-1.758014013784163,-1.544574863519149
CWF19L2,-2.190188725549336,-0.2365314226349574,0.10799590915419,0.2251527391835372,-2.354983301726868,-0.5195635845310413
NBPF15,-2.190309363863701,-0.3035120591638487,0.1385704066152802,0.2251527391835372,-1.9690880099151584,-0.8787413912848946
RP11-4F22.2,-2.190516808953196,-0.9484041803722688,0.4329590973672975,0.2251527391835372,-1.4772480213469368,-1.6702917304333076
AC092299.7,-2.190765036418004,-0.8548768202935478,0.3902183968077693,0.2251527391835372,-1.676819086156551,-1.2779271075528382
CELF2-AS1,-2.191867363267065,-0.5604443605258915,0.2556926435961558,0.2250871868919963,-2.7800399491632346,-0.0876073451749803
CDKL5,-2.1927223430869587,-1.96099890198071,0.8943215761736509,,-0.9776765846349696,-2.205073651071201
PTCD3,-2.1941785914967435,-0.2335960003993448,0.1064617079505816,0.2247221071853274,-1.1324585029224616,-1.7974189493584043
QSOX2,-2.19475853642391,-0.8869526437889383,0.4041231092483271,0.2247091613448208,-1.8076204217187732,-1.002354021199628
TMEM9B-AS1,-2.194773305768495,-0.8671355694355176,0.3950911773696336,0.2247091613448208,-2.1003745325948238,-0.8348980528981605
SIAH1,-2.1953082350166717,-0.5468718842481977,0.2491093849716482,0.2247091613448208,-2.533177190427437,0.0491695203286981
TRMT1,-2.1953311931615205,-0.3123990241667611,0.1423015466367386,0.2247091613448208,-1.7838083732192982,-1.284122997949397
MT-ND6,-2.195604812161785,-0.2133912972739002,0.0971902120508635,0.2247091613448208,-2.391055211053157,-0.6447974601953859
RP11-439E19.1,-2.1961874217768824,-1.1209364709798018,0.5104010977682766,,-2.465065737840741,-0.6617184469822617
RPL18AP3,-2.1979822009350625,-0.2163357111687643,0.098424687459585,0.2241472747800821,-2.373433311443927,-0.6307240267647685
RRN3P3,-2.1980748385212663,-0.372488959261663,0.169461454511827,0.2241472747800821,-2.528711439060911,-0.4352961280458455
ITGA6,-2.198235754484356,-0.7603143034360815,0.3458747779372871,0.2241472747800821,-1.625632588740822,-1.498687592039839
LRRC16A,-2.198958112766723,-0.6291267302660902,0.2861021893111573,0.2241472747800821,0.0959154651127514,-2.9938109060048315
GS1-259H13.7,-2.200569522850796,-2.580736945127677,1.1727586510352015,,-1.6616668537530273,-1.2080721127135357
RP3-486I3.5,-2.2010501144397034,-0.6723700117016296,0.305476920898181,0.2232950734712905,-1.9667211387453905,-0.9527057912257112
LY9,-2.2030172299666475,-0.3648864882721921,0.1656303379332699,0.2224105315990425,-2.247947779355426,-0.7021576508260531
AC091633.3,-2.203738678547138,-0.9797865715488164,0.4446019762174168,0.2221505000943282,-1.2328982572487923,-1.783352922384363
RLTPR,-2.20451235976408,-0.4241275024334737,0.1923906212432678,0.2218395506646455,-1.930802784358385,-0.751007246855529
RP11-570L15.1,-2.207694358828557,-0.7710954133926283,0.3492763435794552,0.2202958684669146,-1.1231480816682264,-2.174668589929697
CLEC18A,-2.2078998462449406,-1.478512426339229,0.6696465099419212,,-1.098982590218123,-2.0496175709652227
SESN3,-2.2079684268443245,-0.4085322800997746,0.1850263233535715,0.2202958684669146,-0.3535971069484501,-2.978576886286
RP11-33B1.4,-2.208309953850479,-0.4892056046741995,0.2215294115851831,0.2202958684669146,-2.266642915758017,-0.9830396561743028
RPS4XP17,-2.209392879559476,-0.6074877677082565,0.2749568776692091,0.2199750328791063,-1.9751278236843248,-1.1134144221351905
ZNF429,-2.21015196135178,-0.5983515405457444,0.2707286878951883,0.2199297602789802,-1.2667068328763846,-1.7817103652578692
KLF2,-2.2112196053531843,-0.5067748226815414,0.2291833979106735,0.2195838122942553,-1.4198497646362398,-1.684666863510258
RPL37A,-2.21177274398378,-0.1589214855973634,0.0718525382092912,0.219527694796384,-2.491531203925682,-0.3521939926252965
RP11-350N15.4,-2.213213967876367,-1.302838931946508,0.5886637943084254,0.2190514465671222,-0.2879685552386002,-2.891931346510595
SCAF11,-2.2135113209093995,-0.2068836255632065,0.0934640015657161,0.2190514465671222,-2.230278874701788,-0.8887712501651391
ATP6V1G1,-2.2138497593622786,-0.1674686531076771,0.0756458980106753,0.2190514465671222,-2.3027535313258065,-0.4374697857290769
HAR1A,-2.2146612186405266,-1.642743381465308,0.7417583184455222,,-1.5015643369706295,-1.491510904305041
ARRDC5,-2.2149608634652926,-0.9205484865437484,0.4156048541207884,0.2187577572549585,-3.341964736800404,0.1928032264941875
RP11-819C21.1,-2.215167878297144,-0.9519541189515568,0.4297435550046656,0.2187577572549585,-1.642242103272918,-1.3519467667868963
CCDC30,-2.21528875213828,-0.7958244793560059,0.3592418724592205,0.2187577572549585,-1.5630128942053565,-1.5762559440702493
HERC1,-2.215360110455498,-0.2578692155525644,0.1164005862232231,0.2187577572549585,-2.1018607221282584,-0.5446253451338195
EPB41L4A-AS1,-2.21549598438205,-0.305246418925079,0.1377779156797789,0.2187577572549585,-1.4771992242102054,-1.4439753341560624
PCNX,-2.215563422962075,-0.300132245598443,0.1354654272082106,0.2187577572549585,-1.664623205807536,-1.2407971291452753
RP11-799D4.4,-2.2158246797815435,-0.534648944164242,0.2412866636258211,0.2187577572549585,-1.449609373988325,-1.5089757673994393
MRRFP1,-2.2159920688918846,-0.768730915474638,0.3469014741821909,,-1.8420252623223317,-0.9637699840714958
RPLP0P6,-2.2168270442720948,-0.2027230689740067,0.0914473997860179,0.2187577572549585,-1.7293689048821057,-1.1942593974709252
RPL34P27,-2.2178326551283494,-0.5315932405024929,0.2396904199571941,0.2185549695034158,-1.8340324126556955,-1.300592106637295
NOL9,-2.2196605788070483,-0.4503374907768142,0.2028857452695975,0.2180437678394242,-2.52651699374148,-0.3669478619329402
KRT18,-2.219792020324543,-0.9806964816977474,0.4417965614428893,0.2180437678394242,-1.2508884311515582,-1.908970446302082
ZMYM6,-2.220627008714912,-0.4137465650818396,0.1863197031550457,0.2180165533141141,-1.8024274622710696,-1.340731300999464
FAM157C,-2.2221048973928097,-0.4715694290233445,0.2122174473296178,0.2175751602055434,-1.4921833493434615,-1.6245364796874016
RPL13P12,-2.2224814931839045,-0.2928585662410194,0.1317709808334436,0.2174931767934604,-2.1129289400805837,-1.2032531698491955
RP11-17A1.3,-2.222947760570555,-1.479010014679402,0.6653372791359661,,-1.4741667402597811,-1.713648042254261
C6orf62,-2.2262816160344743,-0.1628773482201353,0.0731611612147513,0.2158876203188898,-1.0410488225490495,-2.044870830454036
RP11-50D9.1,-2.2268302552730685,-0.8494714662194758,0.3814711355784538,0.2157822333151043,-2.145908679412177,-1.1844029495723911
ZNF304,-2.2270117877243965,-0.6957631758987803,0.3124200687818202,0.2157822333151043,-1.3856110089261913,-1.7208053271314945
CBWD3,-2.227641245559748,-0.3938662878802703,0.176808670904862,0.2156445182154358,-1.176017727729474,-1.7926312828257978
GRIK1,-2.227808183339708,-1.2117423027629806,0.5439168020948991,,-2.3295999002261465,-0.814341113981979
RP11-345P4.9,-2.228177889884607,-1.4406808156206263,0.6465735173843038,,-1.363913081000463,-1.7210187501637566
RP11-457M11.5,-2.2283349429530825,-1.209128743014022,0.5426153491142737,0.2154026260879142,-2.0123824434004973,-0.9009551882083088
IKZF5,-2.2320212578894405,-0.3765574706394853,0.1687069374041497,0.214276924973534,-2.204010948994063,-0.8748153480307395
PDCD4-AS1,-2.232765366567508,-0.7309436899548408,0.3273714743607569,0.2142148575945822,-1.180827278290418,-1.8979335617371893
RP11-453F18__B.1,-2.233121081989636,-2.159527876224653,0.9670446863098826,,-2.31511738257746,-1.0620077906410594
SGK3,-2.2333023593094934,-0.5047197431803322,0.2259970492022337,0.2140462435248024,-1.1810528813927486,-1.957256410555276
TBCCD1,-2.233479909747264,-0.3896223237603091,0.1744463077818317,0.2140462435248024,-3.01402349482601,-0.026734636690316
ZNF849P,-2.234215745065645,-0.8092191829494076,0.362193841278131,,-1.9811112520624723,-0.7204857687309933
HNRNPA1P67,-2.235037140883289,-0.8581587347343599,0.3839572591600041,,-2.806454345969642,0.0414163710040779
RPS12P26,-2.2361530744250087,-0.7645416486269381,0.3419004080583919,0.2131141893372591,-3.095940649530258,-0.5432337553080557
CLASP2,-2.2364802843582936,-0.33246550700804,0.1486556842612334,0.2131141893372591,-1.82700552705508,-1.388708188580458
RNU6-16P,-2.237365662882958,-2.325329977921866,1.0393160208446042,,-2.8078703378401486,-0.1677065744484496
RP11-419C5.2,-2.238679700508869,-0.319156924203401,0.142564800194889,0.2122366365117622,-2.407439150525462,-0.9155504467547836
MIR4461,-2.2389710930158464,-1.1380656010893788,0.5082984789930578,0.2122045028632923,-0.4326859912356555,-2.434386006073755
SLC7A8,-2.239383032636173,-1.6511440301564164,0.7373209522860011,,-1.2912482374001184,-1.9253454304445763
AC093106.7,-2.240364153061361,-0.4512206708824516,0.2014050574170623,0.2115685446687219,-3.1400051152282646,-0.2979481058471661
RPL12,-2.241159513722174,-0.1760441529616318,0.0785504788408627,0.2113883234164275,-1.9555805198203664,-0.9740297214111052
RP11-553P9.1,-2.2421572407429298,-0.5898120169022557,0.2630555993953501,0.2110978034750728,-2.6953368699139357,-0.6160064004635911
TBC1D8B,-2.242552038318464,-0.6546309269227555,0.291913371791193,,-1.046760905906334,-1.7149985226589082
RPS11,-2.242783212037284,-0.1597378415425734,0.0712230413912684,0.211044990741984,-2.028202409016632,-0.7271540440419393
CCR6,-2.2432456054776764,-0.7833711352622235,0.3492132708738384,0.2110136247204691,-0.8265270150146485,-2.492058236257364
RPL41P1,-2.2432843547040164,-0.1992601505104342,0.0888251862019182,0.2110136247204691,-1.623605141427506,-1.3029515110112233
SERHL,-2.243308678147072,-0.8310259643418301,0.3704465517550803,0.2110136247204691,-1.39507133333308,-1.5908561991116992
AC007161.5,-2.244077456438764,-1.359554013786996,0.6058409480858735,,-1.7324169046426292,-1.1861300563078134
RP5-961K14.1,-2.2442598990085694,-0.8031734036447619,0.3578789622358685,0.210852542322416,-0.0588563952407068,-3.2592027352930266
TLK1,-2.244881882735881,-0.2004525022409492,0.0892931177281603,0.2107591614253184,-1.506241310337429,-1.6870183752735586
SMN2,-2.244903952429908,-0.3154877713672054,0.1405350866016865,0.2107591614253184,-0.9164578416340924,-2.19207063019538
SMAD4,-2.2460714106640007,-0.4060830250489379,0.1807970232473101,0.21049390022177,-1.4062383676082324,-1.6067859025198503
ZNF10,-2.2470836121880327,-0.7534146616439447,0.3352855485917272,0.2100699427537868,0.2945337515984554,-3.464768216601392
EEF1A1P30,-2.2473515571259406,-0.9376834370933802,0.4172393207107083,0.2100519145868847,-2.180524816691481,-0.8908041086001126
NRIP2,-2.247589673801899,-1.396342761598642,0.6212623139688419,0.2100502058614486,-1.7262924694763748,-1.4348062655981968
AC132872.1,-2.2476655272065424,-0.719857133368384,0.3202687965157526,0.2100502058614486,-1.7791735423547548,-0.9999277843401614
RFX3,-2.247800197614639,-0.4230164068793141,0.1881912846738861,0.2100502058614486,-2.4637309937046856,-0.466561567707436
SORBS3,-2.249360404672198,-0.8194550386447033,0.3643057986361787,0.2094703955861088,-1.0140379226064655,-2.664002122969403
NAAA,-2.2493802817263644,-0.4080385075120585,0.1814004109607004,0.2094703955861088,-2.2554336402246893,-0.6716831871487539
NRBF2P5,-2.249437115533643,-1.4655326480791104,0.6515108326250926,,-3.50142336533604,0.4635013912433488
RP11-44N11.1,-2.2494814850208305,-0.6956678578875105,0.3092569832292123,0.2094703955861088,-1.0587483910817133,-2.4895792798014718
REV3L,-2.250277958629665,-0.3413277249239397,0.1516824726540873,0.2093556606502863,-1.3516532400110477,-1.8095041316248084
IL23A,-2.2507060525878875,-0.8827903749062432,0.3922281960770491,0.2093556606502863,-0.5204815907976138,-2.5002906319889484
PPP1R2P3,-2.250734684947876,-0.3032607805240274,0.1347385733876716,0.2093556606502863,-1.2647271622106775,-1.7982272756992417
ITPR2,-2.2509335319149444,-0.3317619186687456,0.1473885896517364,0.2093556606502863,-1.8572606101578848,-1.5310325405184937
RP4-594I10.3,-2.252571020508685,-0.51130908391247,0.226989106783858,0.2087510823069091,-1.6907747416101324,-1.1469301259487217
ZNF286A,-2.253291994448573,-0.4633433603695914,0.2056295240524213,0.2084999694550824,-1.001487940353765,-2.16562344196949
CTD-2035E11.5,-2.2537211723143264,-1.0179480185716103,0.4516743380132905,0.2084999694550824,-2.0832730640269834,-1.2813665950901283
MTMR3,-2.2548463289142413,-0.3303686580176898,0.1465149326503192,0.2084228752493166,-2.9697216355362843,-0.3880034434954569
RP11-146N23.1,-2.255472050836185,-0.4374779190550725,0.1939629085152633,0.2083334648016575,-2.441264284122409,-0.9978371770825546
C12orf65,-2.255551674342964,-0.374276998267824,0.1659359005272402,0.2083334648016575,-1.3774214440360666,-1.7382577051768098
RAD51B,-2.256989558310849,-0.416552579189235,0.1845611459102126,0.2078974636477091,-1.6459288555385236,-1.4133373158637486
SNORA72,-2.257967284726065,-1.176395195957863,0.5209974493056405,,-0.8801292150675384,-2.10989023319643
SNORA18,-2.2587491707258778,-0.6425719929055602,0.284481340926873,0.2070753002624086,-1.979463912398724,-1.394933119401196
MMP17,-2.26067465424061,-2.878734832945992,1.2733963410197104,,-1.903908258482729,
